Order;Family;Genus;species_name
Passeriformes;Thamnophilidae;Megastictus;Megastictus margaritatus
Accipitriformes;Accipitridae;Megatriorchis;Megatriorchis doriae
Passeriformes;Furnariidae;Megaxenops;Megaxenops parnaguae
Passeriformes;Zosteropidae;Megazosterops;Megazosterops palauensis
Piciformes;Picidae;Meiglyptes;Meiglyptes grammithorax
Piciformes;Picidae;Meiglyptes;Meiglyptes jugularis
Piciformes;Picidae;Meiglyptes;Meiglyptes tristis
Piciformes;Picidae;Meiglyptes;Meiglyptes tukki
Passeriformes;Muscicapidae;Melaenornis;Melaenornis annamarulae
Passeriformes;Muscicapidae;Melaenornis;Melaenornis ardesiacus
Passeriformes;Muscicapidae;Melaenornis;Melaenornis brunneus
Passeriformes;Muscicapidae;Melaenornis;Melaenornis chocolatinus
Passeriformes;Muscicapidae;Melaenornis;Melaenornis edolioides
Passeriformes;Muscicapidae;Melaenornis;Melaenornis fischeri
Passeriformes;Muscicapidae;Melaenornis;Melaenornis pammelaina
Passeriformes;Melampittidae;Melampitta;Melampitta lugubris
Passeriformes;Fringillidae;Melamprosops;Melamprosops phaeosoma
Piciformes;Picidae;Melanerpes;Melanerpes aurifrons
Piciformes;Picidae;Melanerpes;Melanerpes cactorum
Piciformes;Picidae;Melanerpes;Melanerpes candidus
Piciformes;Picidae;Melanerpes;Melanerpes carolinus
Piciformes;Picidae;Melanerpes;Melanerpes chrysauchen
Piciformes;Picidae;Melanerpes;Melanerpes chrysogenys
Piciformes;Picidae;Melanerpes;Melanerpes cruentatus
Piciformes;Picidae;Melanerpes;Melanerpes erythrocephalus
Piciformes;Picidae;Melanerpes;Melanerpes flavifrons
Piciformes;Picidae;Melanerpes;Melanerpes formicivorus
Piciformes;Picidae;Melanerpes;Melanerpes herminieri
Piciformes;Picidae;Melanerpes;Melanerpes hoffmannii
Piciformes;Picidae;Melanerpes;Melanerpes hypopolius
Piciformes;Picidae;Melanerpes;Melanerpes lewis
Piciformes;Picidae;Melanerpes;Melanerpes portoricensis
Piciformes;Picidae;Melanerpes;Melanerpes pucherani
Piciformes;Picidae;Melanerpes;Melanerpes pulcher
Piciformes;Picidae;Melanerpes;Melanerpes pygmaeus
Piciformes;Picidae;Melanerpes;Melanerpes radiolatus
Piciformes;Picidae;Melanerpes;Melanerpes rubricapillus
Piciformes;Picidae;Melanerpes;Melanerpes santacruzi
Piciformes;Picidae;Melanerpes;Melanerpes striatus
Piciformes;Picidae;Melanerpes;Melanerpes superciliaris
Piciformes;Picidae;Melanerpes;Melanerpes uropygialis
Passeriformes;Paridae;Melaniparus;Melaniparus afer
Passeriformes;Paridae;Melaniparus;Melaniparus albiventris
Passeriformes;Paridae;Melaniparus;Melaniparus carpi
Passeriformes;Paridae;Melaniparus;Melaniparus cinerascens
Passeriformes;Paridae;Melaniparus;Melaniparus fasciiventer
Passeriformes;Paridae;Melaniparus;Melaniparus fringillinus
Passeriformes;Paridae;Melaniparus;Melaniparus funereus
Passeriformes;Paridae;Melaniparus;Melaniparus griseiventris
Passeriformes;Paridae;Melaniparus;Melaniparus guineensis
Passeriformes;Paridae;Melaniparus;Melaniparus leucomelas
Passeriformes;Paridae;Melaniparus;Melaniparus leuconotus
Passeriformes;Paridae;Melaniparus;Melaniparus niger
Passeriformes;Paridae;Melaniparus;Melaniparus pallidiventris
Passeriformes;Paridae;Melaniparus;Melaniparus rufiventris
Passeriformes;Paridae;Melaniparus;Melaniparus thruppi
Anseriformes;Anatidae;Melanitta;Melanitta americana
Anseriformes;Anatidae;Melanitta;Melanitta deglandi
Anseriformes;Anatidae;Melanitta;Melanitta fusca
Anseriformes;Anatidae;Melanitta;Melanitta nigra
Anseriformes;Anatidae;Melanitta;Melanitta perspicillata
Anseriformes;Anatidae;Melanitta;Melanitta stejnegeri
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis arfakiana
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis citreola
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis longicauda
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis nigra
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis striativentris
Passeriformes;Melanocharitidae;Melanocharis;Melanocharis versteri
Passeriformes;Paridae;Melanochlora;Melanochlora sultanea
Passeriformes;Timaliidae;Melanocichla;Melanocichla calva
Passeriformes;Timaliidae;Melanocichla;Melanocichla lugubris
Passeriformes;Alaudidae;Melanocorypha;Melanocorypha bimaculata
Passeriformes;Alaudidae;Melanocorypha;Melanocorypha calandra
Passeriformes;Alaudidae;Melanocorypha;Melanocorypha maxima
Passeriformes;Alaudidae;Melanocorypha;Melanocorypha mongolica
Passeriformes;Alaudidae;Melanocorypha;Melanocorypha yeltoniensis
Passeriformes;Thraupidae;Melanodera;Melanodera melanodera
Passeriformes;Thraupidae;Melanodera;Melanodera xanthogramma
Passeriformes;Petroicidae;Melanodryas;Melanodryas cucullata
Passeriformes;Petroicidae;Melanodryas;Melanodryas vittata
Passeriformes;Melanopareiidae;Melanopareia;Melanopareia bitorquata
Passeriformes;Melanopareiidae;Melanopareia;Melanopareia elegans
Passeriformes;Melanopareiidae;Melanopareia;Melanopareia maranonica
Passeriformes;Melanopareiidae;Melanopareia;Melanopareia maximiliani
Passeriformes;Melanopareiidae;Melanopareia;Melanopareia torquata
Galliformes;Phasianidae;Melanoperdix;Melanoperdix niger
Passeriformes;Mimidae;Melanoptila;Melanoptila glabrirostris
Passeriformes;Pachycephalidae;Melanorectes;Melanorectes nigrescens
Passeriformes;Thraupidae;Melanospiza;Melanospiza bicolor
Passeriformes;Thraupidae;Melanospiza;Melanospiza richardsoni
Passeriformes;Mimidae;Melanotis;Melanotis caerulescens
Passeriformes;Mimidae;Melanotis;Melanotis hypoleucus
Galliformes;Phasianidae;Meleagris;Meleagris gallopavo
Galliformes;Phasianidae;Meleagris;Meleagris ocellata
Passeriformes;Meliphagidae;Meliarchus;Meliarchus sclateri
Piciformes;Indicatoridae;Melichneutes;Melichneutes robustus
Passeriformes;Meliphagidae;Melidectes;Melidectes belfordi
Passeriformes;Meliphagidae;Melidectes;Melidectes foersteri
Passeriformes;Meliphagidae;Melidectes;Melidectes leucostephes
Passeriformes;Meliphagidae;Melidectes;Melidectes ochromelas
Passeriformes;Meliphagidae;Melidectes;Melidectes rufocrissalis
Passeriformes;Meliphagidae;Melidectes;Melidectes torquatus
Coraciiformes;Alcedinidae;Melidora;Melidora macrorrhina
Accipitriformes;Accipitridae;Melierax;Melierax canorus
Accipitriformes;Accipitridae;Melierax;Melierax metabates
Accipitriformes;Accipitridae;Melierax;Melierax poliopterus
Piciformes;Indicatoridae;Melignomon;Melignomon eisentrauti
Piciformes;Indicatoridae;Melignomon;Melignomon zenkeri
Passeriformes;Meliphagidae;Melilestes;Melilestes megarhynchus
Passeriformes;Meliphagidae;Melionyx;Melionyx fuscus
Passeriformes;Meliphagidae;Melionyx;Melionyx nouhuysi
Passeriformes;Meliphagidae;Melionyx;Melionyx princeps
Passeriformes;Meliphagidae;Meliphacator;Meliphacator provocator
Passeriformes;Meliphagidae;Meliphaga;Meliphaga aruensis
Passeriformes;Meliphagidae;Meliphaga;Meliphaga lewinii
Passeriformes;Meliphagidae;Meliphaga;Meliphaga notata
Passeriformes;Meliphagidae;Melipotes;Melipotes ater
Passeriformes;Meliphagidae;Melipotes;Melipotes carolae
Passeriformes;Meliphagidae;Melipotes;Melipotes fumigatus
Passeriformes;Meliphagidae;Melipotes;Melipotes gymnops
Passeriformes;Meliphagidae;Melithreptus;Melithreptus affinis
Passeriformes;Meliphagidae;Melithreptus;Melithreptus albogularis
Passeriformes;Meliphagidae;Melithreptus;Melithreptus brevirostris
Passeriformes;Meliphagidae;Melithreptus;Melithreptus chloropsis
Passeriformes;Meliphagidae;Melithreptus;Melithreptus gularis
Passeriformes;Meliphagidae;Melithreptus;Melithreptus lunatus
Passeriformes;Meliphagidae;Melithreptus;Melithreptus validirostris
Passeriformes;Meliphagidae;Melitograis;Melitograis gilolensis
Apodiformes;Trochilidae;Mellisuga;Mellisuga helenae
Apodiformes;Trochilidae;Mellisuga;Mellisuga minima
Passeriformes;Artamidae;Melloria;Melloria quoyi
Passeriformes;Macrosphenidae;Melocichla;Melocichla mentalis
Psittaciformes;Psittaculidae;Melopsittacus;Melopsittacus undulatus
Passeriformes;Thraupidae;Melopyrrha;Melopyrrha grandis
Passeriformes;Thraupidae;Melopyrrha;Melopyrrha nigra
Passeriformes;Thraupidae;Melopyrrha;Melopyrrha portoricensis
Passeriformes;Thraupidae;Melopyrrha;Melopyrrha taylori
Passeriformes;Thraupidae;Melopyrrha;Melopyrrha violacea
Passeriformes;Passerellidae;Melospiza;Melospiza georgiana
Passeriformes;Passerellidae;Melospiza;Melospiza lincolnii
Passeriformes;Passerellidae;Melospiza;Melospiza melodia
Passeriformes;Passerellidae;Melozone;Melozone aberti
Passeriformes;Passerellidae;Melozone;Melozone albicollis
Passeriformes;Passerellidae;Melozone;Melozone biarcuata
Passeriformes;Passerellidae;Melozone;Melozone cabanisi
Passeriformes;Passerellidae;Melozone;Melozone crissalis
Passeriformes;Passerellidae;Melozone;Melozone fusca
Passeriformes;Passerellidae;Melozone;Melozone kieneri
Passeriformes;Passerellidae;Melozone;Melozone leucotis
Musophagiformes;Musophagidae;Menelikornis;Menelikornis leucotis
Musophagiformes;Musophagidae;Menelikornis;Menelikornis ruspolii
Gruiformes;Sarothruridae;Mentocrex;Mentocrex beankaensis
Gruiformes;Sarothruridae;Mentocrex;Mentocrex kioloides
Passeriformes;Menuridae;Menura;Menura alberti
Passeriformes;Menuridae;Menura;Menura novaehollandiae
Anseriformes;Anatidae;Merganetta;Merganetta armata
Anseriformes;Anatidae;Mergellus;Mergellus albellus
Anseriformes;Anatidae;Mergus;Mergus australis
Anseriformes;Anatidae;Mergus;Mergus merganser
Anseriformes;Anatidae;Mergus;Mergus octosetaceus
Anseriformes;Anatidae;Mergus;Mergus serrator
Anseriformes;Anatidae;Mergus;Mergus squamatus
Coraciiformes;Meropidae;Meropogon;Meropogon forsteni
Coraciiformes;Meropidae;Merops;Merops albicollis
Coraciiformes;Meropidae;Merops;Merops americanus
Coraciiformes;Meropidae;Merops;Merops apiaster
Coraciiformes;Meropidae;Merops;Merops boehmi
Coraciiformes;Meropidae;Merops;Merops breweri
Coraciiformes;Meropidae;Merops;Merops bullockoides
Coraciiformes;Meropidae;Merops;Merops bulocki
Coraciiformes;Meropidae;Merops;Merops cyanophrys
Coraciiformes;Meropidae;Merops;Merops gularis
Coraciiformes;Meropidae;Merops;Merops hirundineus
Coraciiformes;Meropidae;Merops;Merops lafresnayii
Coraciiformes;Meropidae;Merops;Merops leschenaulti
Coraciiformes;Meropidae;Merops;Merops malimbicus
Coraciiformes;Meropidae;Merops;Merops mentalis
Coraciiformes;Meropidae;Merops;Merops muelleri
Coraciiformes;Meropidae;Merops;Merops nubicoides
Coraciiformes;Meropidae;Merops;Merops nubicus
Coraciiformes;Meropidae;Merops;Merops oreobates
Coraciiformes;Meropidae;Merops;Merops orientalis
Coraciiformes;Meropidae;Merops;Merops ornatus
Coraciiformes;Meropidae;Merops;Merops persicus
Coraciiformes;Meropidae;Merops;Merops philippinus
Coraciiformes;Meropidae;Merops;Merops pusillus
Coraciiformes;Meropidae;Merops;Merops revoilii
Coraciiformes;Meropidae;Merops;Merops superciliosus
Coraciiformes;Meropidae;Merops;Merops variegatus
Coraciiformes;Meropidae;Merops;Merops viridis
Coraciiformes;Meropidae;Merops;Merops viridissimus
Passeriformes;Rhinocryptidae;Merulaxis;Merulaxis ater
Passeriformes;Rhinocryptidae;Merulaxis;Merulaxis stresemanni
Pelecaniformes;Threskiornithidae;Mesembrinibis;Mesembrinibis cayennensis
Mesitornithiformes;Mesitornithidae;Mesitornis;Mesitornis unicolor
Mesitornithiformes;Mesitornithidae;Mesitornis;Mesitornis variegatus
Passeriformes;Monarchidae;Metabolus;Metabolus rugensis
Apodiformes;Trochilidae;Metallura;Metallura aeneocauda
Apodiformes;Trochilidae;Metallura;Metallura baroni
Apodiformes;Trochilidae;Metallura;Metallura eupogon
Apodiformes;Trochilidae;Metallura;Metallura iracunda
Apodiformes;Trochilidae;Metallura;Metallura odomae
Apodiformes;Trochilidae;Metallura;Metallura phoebe
Apodiformes;Trochilidae;Metallura;Metallura theresiae
Apodiformes;Trochilidae;Metallura;Metallura tyrianthina
Apodiformes;Trochilidae;Metallura;Metallura williami
Charadriiformes;Jacanidae;Metopidius;Metopidius indicus
Passeriformes;Furnariidae;Metopothrix;Metopothrix aurantiaca
Columbiformes;Columbidae;Metriopelia;Metriopelia aymara
Columbiformes;Columbidae;Metriopelia;Metriopelia ceciliae
Columbiformes;Columbidae;Metriopelia;Metriopelia melanoptera
Columbiformes;Columbidae;Metriopelia;Metriopelia morenoi
Falconiformes;Falconidae;Micrastur;Micrastur buckleyi
Falconiformes;Falconidae;Micrastur;Micrastur gilvicollis
Falconiformes;Falconidae;Micrastur;Micrastur mintoni
Falconiformes;Falconidae;Micrastur;Micrastur mirandollei
Falconiformes;Falconidae;Micrastur;Micrastur plumbeus
Falconiformes;Falconidae;Micrastur;Micrastur ruficollis
Falconiformes;Falconidae;Micrastur;Micrastur semitorquatus
Strigiformes;Strigidae;Micrathene;Micrathene whitneyi
Passeriformes;Polioptilidae;Microbates;Microbates cinereiventris
Passeriformes;Polioptilidae;Microbates;Microbates collaris
Suliformes;Phalacrocoracidae;Microcarbo;Microcarbo africanus
Suliformes;Phalacrocoracidae;Microcarbo;Microcarbo coronatus
Suliformes;Phalacrocoracidae;Microcarbo;Microcarbo melanoleucos
Suliformes;Phalacrocoracidae;Microcarbo;Microcarbo niger
Suliformes;Phalacrocoracidae;Microcarbo;Microcarbo pygmaeus
Passeriformes;Troglodytidae;Microcerculus;Microcerculus bambla
Passeriformes;Troglodytidae;Microcerculus;Microcerculus marginatus
Passeriformes;Troglodytidae;Microcerculus;Microcerculus philomela
Passeriformes;Troglodytidae;Microcerculus;Microcerculus ustulatus
Apodiformes;Trochilidae;Microchera;Microchera albocoronata
Apodiformes;Trochilidae;Microchera;Microchera chionura
Apodiformes;Trochilidae;Microchera;Microchera cupreiceps
Cuculiformes;Cuculidae;Microdynamis;Microdynamis parva
Passeriformes;Petroicidae;Microeca;Microeca fascinans
Passeriformes;Petroicidae;Microeca;Microeca flavigaster
Passeriformes;Petroicidae;Microeca;Microeca hemixantha
Columbiformes;Columbidae;Microgoura;Microgoura meeki
Falconiformes;Falconidae;Microhierax;Microhierax caerulescens
Falconiformes;Falconidae;Microhierax;Microhierax erythrogenys
Falconiformes;Falconidae;Microhierax;Microhierax fringillarius
Falconiformes;Falconidae;Microhierax;Microhierax latifrons
Falconiformes;Falconidae;Microhierax;Microhierax melanoleucos
Passeriformes;Phaenicophilidae;Microligea;Microligea palustris
Passeriformes;Cisticolidae;Micromacronus;Micromacronus leytensis
Passeriformes;Cisticolidae;Micromacronus;Micromacronus sordidus
Piciformes;Bucconidae;Micromonacha;Micromonacha lanceolata
Accipitriformes;Accipitridae;Micronisus;Micronisus gabar
Charadriiformes;Jacanidae;Microparra;Microparra capensis
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta bruijnii
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta finschii
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta geelvinkiana
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta keiensis
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta meeki
Psittaciformes;Psittaculidae;Micropsitta;Micropsitta pusio
Piciformes;Picidae;Micropternus;Micropternus brachyurus
Passeriformes;Meliphagidae;Microptilotis;Microptilotis albonotatus
Passeriformes;Meliphagidae;Microptilotis;Microptilotis analogus
Passeriformes;Meliphagidae;Microptilotis;Microptilotis cinereifrons
Passeriformes;Meliphagidae;Microptilotis;Microptilotis flavirictus
Passeriformes;Meliphagidae;Microptilotis;Microptilotis gracilis
Passeriformes;Meliphagidae;Microptilotis;Microptilotis imitatrix
Passeriformes;Meliphagidae;Microptilotis;Microptilotis mimikae
Passeriformes;Meliphagidae;Microptilotis;Microptilotis montanus
Passeriformes;Meliphagidae;Microptilotis;Microptilotis orientalis
Passeriformes;Meliphagidae;Microptilotis;Microptilotis vicina
Gruiformes;Rallidae;Micropygia;Micropygia schomburgkii
Passeriformes;Thamnophilidae;Microrhopias;Microrhopias quixensis
Passeriformes;Thraupidae;Microspingus;Microspingus alticola
Passeriformes;Thraupidae;Microspingus;Microspingus cabanisi
Passeriformes;Thraupidae;Microspingus;Microspingus cinereus
Passeriformes;Thraupidae;Microspingus;Microspingus erythrophrys
Passeriformes;Thraupidae;Microspingus;Microspingus lateralis
Passeriformes;Thraupidae;Microspingus;Microspingus melanoleucus
Passeriformes;Thraupidae;Microspingus;Microspingus torquatus
Passeriformes;Thraupidae;Microspingus;Microspingus trifasciatus
Accipitriformes;Accipitridae;Microspizias;Microspizias collaris
Accipitriformes;Accipitridae;Microspizias;Microspizias superciliosus
Apodiformes;Trochilidae;Microstilbon;Microstilbon burmeisteri
Passeriformes;Pycnonotidae;Microtarsus;Microtarsus melanoleucos
Passeriformes;Furnariidae;Microxenops;Microxenops milleri
Falconiformes;Falconidae;Milvago;Milvago chimachima
Falconiformes;Falconidae;Milvago;Milvago chimango
Accipitriformes;Accipitridae;Milvus;Milvus aegyptius
Accipitriformes;Accipitridae;Milvus;Milvus migrans
Accipitriformes;Accipitridae;Milvus;Milvus milvus
Passeriformes;Mimidae;Mimus;Mimus dorsalis
Passeriformes;Mimidae;Mimus;Mimus gilvus
Passeriformes;Mimidae;Mimus;Mimus graysoni
Passeriformes;Mimidae;Mimus;Mimus gundlachii
Passeriformes;Mimidae;Mimus;Mimus longicaudatus
Passeriformes;Mimidae;Mimus;Mimus macdonaldi
Passeriformes;Mimidae;Mimus;Mimus melanotis
Passeriformes;Mimidae;Mimus;Mimus parvulus
Passeriformes;Mimidae;Mimus;Mimus patagonicus
Passeriformes;Mimidae;Mimus;Mimus polyglottos
Passeriformes;Mimidae;Mimus;Mimus saturninus
Passeriformes;Mimidae;Mimus;Mimus thenca
Passeriformes;Mimidae;Mimus;Mimus trifasciatus
Passeriformes;Mimidae;Mimus;Mimus triurus
Passeriformes;Leiothrichidae;Minla;Minla ignotincta
Passeriformes;Sturnidae;Mino;Mino anais
Passeriformes;Sturnidae;Mino;Mino dumontii
Passeriformes;Sturnidae;Mino;Mino kreffti
Passeriformes;Tyrannidae;Mionectes;Mionectes galbinus
Passeriformes;Tyrannidae;Mionectes;Mionectes macconnelli
Passeriformes;Tyrannidae;Mionectes;Mionectes oleagineus
Passeriformes;Tyrannidae;Mionectes;Mionectes olivaceus
Passeriformes;Tyrannidae;Mionectes;Mionectes roraimae
Passeriformes;Tyrannidae;Mionectes;Mionectes rufiventris
Passeriformes;Tyrannidae;Mionectes;Mionectes striaticollis
Passeriformes;Alaudidae;Mirafra;Mirafra affinis
Passeriformes;Alaudidae;Mirafra;Mirafra africana
