SpeciesGene A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
Cheirogaleus_medius.COX1 0.0149376319324506 0.164313951256956 0.0373440798311265 0.00845902897716369 0 0.346820188063711 0.0426021876799079 0.000575705238917674 0 0.04762233736327 0.337324889656496 0
Cleisthenes_herzensteini.COX1 0 0.0664562510959144 0.132912502191829 0.0501490443626162 0 0.150447133087848 0.124495879361739 0 0 0.0594423987375066 0.356654392425039 0.0594423987375066
Corvus_corax.COX1 0 0.188843138360878 0.0472107845902194 0.0138755710982007 0 0.277511421964014 0.0298945230977494 0 0 0.0737774268148232 0.368887134074116 0
Crocidura_grayi.COX1 0 0.140269644559444 0.0280539289118889 0.0535203595260793 0.0267601797630396 0.481683235734713 0.0416723410050388 0 0 0.0134141359117527 0.214626174588043 0
Crocodylus_niloticus.COX1 0.0241543720762864 0.434778697373156 0.0724631162288593 0.00746671464555595 0 0.104534005037783 0.0565851025548759 0 0 0.0391327815761065 0.247840949982008 0.0130442605253688
Cyprinus_carpio.COX1 0.0201712745118439 0.0806850980473754 0.0403425490236877 0.0484574295744295 0 0.268718473094564 0.0922064449391979 0 0.00768387041159982 0.0644196671412732 0.358909574072808 0.0184056191832209
Eospalax_baileyi.COX1 0.0268304799504533 0.107321919801813 0.0268304799504533 0.0434846359392747 0.00434846359392747 0.595739512368063 0.00942130637738186 0.000538360364421821 0 0.0154570701378509 0.17002777151636 0
Eothenomys_chinensis.COX1 0.0258709101134747 0.323386376418434 0.0517418202269494 0.020908459324445 0.00522711483111126 0.454758990306679 0.0410890925331657 0.00178648228405068 0.00178648228405068 0.0587554173421114 0.0146888543355278 0
Eothenomys_custos.COX1 0 0.117154203545565 0.0167363147922236 0.0297609468684299 0.00425156383834713 0.369886053936201 0.0981441586419913 0.002844758221507 0.011379032886028 0.0269109974822852 0.304991304799232 0.0179406649881901
Eothenomys_melanogaster.COX1 0.0206214275245493 0.28869998534369 0.0206214275245493 0.0249743514583028 0.00832478381943427 0.274717866041331 0.0807855781914114 0 0.00621427524549318 0.0250036640773853 0.250036640773853 0
Eothenomys_miletus.COX1 0.0602143939248662 0.246879015091952 0.0421500757474064 0.0113141695591309 0.00452566782365237 0.160661207739659 0.0633593495311331 0.00322166184056609 0.00214777456037739 0.0382572343567223 0.355792279517518 0.0114771703070167
Epigonichthys_maldivensis.COX1 0.0211678832116788 0.148175182481752 0.0211678832116788 0.029014598540146 0 0.464233576642336 0.118795620437956 0 0.016970802919708 0.00784671532846715 0.16478102189781 0.00784671532846715
Epinephelus_akaara.COX1 0.061740161581683 0.21266055655913 0.041160107721122 0.0339786995888422 0.0283155829907019 0.271829596710738 0.0355080735429388 0.00394534150477098 0.00197267075238549 0.0507131537242472 0.244345195216828 0.0138308601066129
Epinephelus_lanceolatus.COX1 0.0362087267131328 0.116672563853428 0.016092767428059 0.0301093506916558 0.00501822511527596 0.309457215442018 0.0533554992670639 0.00604695658360058 0.00248992329912965 0.0328875808991057 0.390166300666663 0.00149489004086844
Gadus_chalcogrammus.COX1 0 0.170724828429068 0.0853624142145342 0 0 0.365704615963148 0.0194603741656482 0 0 0 0.358747767227602 0
Gallus_gallus.COX1 0 0.172997936121953 0.0432494840304882 0.0143347569323824 0 0.157682326256207 0.0546416821627807 0 0 0 0.557093814496189 0
Gymnocypris_eckloni.COX1 0 0.327193812253074 0.0218129208168716 0.00781815146625118 0.00781815146625118 0.273635301318791 0.164960213677592 0 0 0 0.190974347559958 0.00578710144121084
Gymnodiptychus_pachycheilus.COX1 0.030448452755254 0.22531855038888 0.0487175244084064 0.0239616084726129 0.0199680070605108 0.31549451155607 0.111964256164157 0.00439075514369243 0.00439075514369243 0.0388328093110486 0.165922003419935 0.0105907661757405
Herzensteinia_microcephalus.COX1 0 0.312956540272423 0.0130398558446843 0.0092228400922284 0.0092228400922284 0.313576563135766 0.122144504078588 0 0 0.0141830229989731 0.20565383348511 0
Heteronotia_binoei.COX1 0.0282632365052555 0.169579419031533 0.0363384469353285 0.0188793813425648 0.00377587626851296 0.237880204916317 0.0682309914990438 0.00145172322338391 0.00725861611691955 0.0927009031393515 0.313265120953671 0.0223760800681193
Hylobates_agilis.COX1 0 0.364254492472074 0.0364254492472074 0 0 0.0747935891209325 0.104905293831957 0 0 0.0466245750364254 0.372996600291404 0
Hypophthalmichthys_molitrix.COX1 0 0.233720810616192 0.175290607962144 0 0 0.333299043308302 0.0271576998251209 0 0 0 0.204917189589548 0.0256146486986936
Hypophthalmichthys_nobilis.COX1 0 0.233801686069851 0.0334002408671216 0.0175030108390205 0 0.332557205941389 0.074508229626656 0 0 0.014010437575271 0.294219189080691 0
Laonastes_aenigmamus.COX1 0.0393700787401575 0.149606299212598 0.047244094488189 0.0197883051503808 0.00282690073576868 0.146998838259972 0.0822253775655092 0.00379501742610043 0.00379501742610043 0.0343875048405834 0.469962566154641 0
Leopoldamys_edwardsi.COX1 0.0233518590628577 0.381413698026675 0.0389197651047628 0.019764711435213 0 0.260894190944812 0.0430418382558281 0.00138844639534929 0.000694223197674647 0.00649383852329089 0.224037429053536 0
Loxodonta_cyclotis.COX1 0 0.123179174743838 0.0307947936859596 0 0 0.548989199667682 0.0518415951260039 0 0 0.0129050124619219 0.232290224314594 0
Macaca_fascicularis.COX1 0.00525607878092997 0.215499230018129 0.00525607878092997 0.00956939494842273 0.00318979831614091 0.328549226562514 0.11900605884469 0.00321637996877542 0.00321637996877542 0.00480064646579207 0.302440727344901 0
Mastomys_sp.COX1 0.132471182878209 0.0794827097269254 0.132471182878209 0.0450731479473535 0.0112682869868384 0.191560878776252 0.00791949555440639 0.000879943950489599 0 0.0539017799055833 0.344971391395733 0
Mauremys_mutica.COX1 0.0518565941101152 0.138284250960307 0.0518565941101152 0.0260155977185427 0 0.0520311954370853 0.111803049703178 0.00328832499126993 0 0.0765917820975439 0.488272610871843 0
Megalobrama_amblycephala.COX1 0.0548651273000421 0.301758200150232 0.0205744227375158 0.00890397992024281 0 0.0771678259754377 0.04455654149389 0 0 0.0134842165047299 0.475318631791728 0.00337105412618246
Microcebus_murinus.COX1 0.0207457906026858 0.228203696629544 0.0622373718080574 0.0138403220592989 0 0.290646763245276 0.0929152831242103 0.00273280244482971 0 0.0721694925215245 0.216508477564573 0
Microcebus_rufus.COX1 0.0601797726967821 0.144431454472277 0.0120359545393564 0.0127259137167718 0 0.250276303096511 0.0579565709028882 0.00275983670966134 0.000689959177415336 0.0161437670493385 0.440494215203378 0.00230625243561978
Misgurnus_anguillicaudatus.COX1 0.0858703495647567 0.0909215465979777 0.0454607732989888 0.0784442678504553 0.0123859370290193 0.313777071401821 0.0853588359411394 0.00243882388403255 0.00365823582604883 0 0.278025922779711 0.00365823582604883
Mugil_cephalus.COX1 0 0.188208838482597 0.0125472558988398 0 0 0.36787902489897 0.0871138052405162 0 0.00322643723113023 0.0426280797809934 0.298396558466954 0
Mus_musculus.COX1 0.066076342381911 0.283184324493904 0.0566368648987809 0.0139149520906579 0 0.260905351699835 0.0202820266745696 0 0.00152115200059272 0.0172952898697528 0.280183695889995 0
Mylopharyngodon_piceus.COX1 0 0.582204697411281 0.0970341162352134 0 0 0.168009600548603 0.0174867135264872 0 0 0.045088290759472 0.0901765815189439 0
Myodes_glareolus.COX1 0.050439809848579 0.245894073011822 0.050439809848579 0.0147511319881212 0.0021073045697316 0.23812541637967 0.0469506893553596 0 0.00195627872313998 0.0454136132157496 0.296935163333747 0.00698670972549994
Neodon_irene.COX1 0.0395560857155029 0.178002385719763 0.0659268095258382 0.0235163805223022 0.0117581902611511 0.232224257657734 0.0728922591914114 0.00247092404038683 0.00617731010096707 0.0474161802922507 0.304253823541942 0.0158053934307502
Odocoileus_virginianus.COX1 0 0.196085342356314 0.0130723561570876 0.0325516549963187 0 0.585929789933737 0.0532136535238185 0.00123752682613531 0 0.00453498754640726 0.113374688660181 0
Oncorhynchus_nerka.COX1 0.0690059622715277 0.276023849086111 0.138011924543055 0.01955929147797 0 0.11735574886782 0.138218269095016 0.0106321745457705 0 0.0577981950281823 0.173394585084547 0
Oreochromis_niloticus.COX1 0 0.110711048013273 0.0295229461368729 0.0374253801549698 0.00935634503874245 0.290046696201016 0.0404101739561774 0 0 0.103398730821203 0.379128679677745 0
Oryzias_latipes.COX1 0.0410569346525268 0.17204810711535 0.0254161976420404 0.0501841829213467 0.00784127858146043 0.261898704620778 0.149092328441537 0.0174912787557111 0.0133266885757799 0.0338917485354234 0.215551520685293 0.0122010294727524
Pan_troglodytes.COX1 0.0230249794125721 0.253274773538293 0.0230249794125721 0.00911885808399671 0.00455942904199835 0.200614877847928 0.056574251990118 0 0 0.0314493549272578 0.398358495745265 0
Parabramis_pekinensis.COX1 0.0279163990315727 0.3070803893473 0.0279163990315727 0.01166065517071 0 0.24487375858491 0.0600820198626414 0 0 0 0.320470378971293 0
Paramisgurnus_dabryanus.COX1 0.0661384872277685 0.172977581980318 0.0457881834653782 0.047386932888052 0.0145805947347852 0.247870110491349 0.0413543183998295 0.00275695455998863 0.00551390911997726 0.035172487298824 0.308736277400789 0.0117241624329413
Phoca_groenlandica.COX1 0.03124909893025 0.3124909893025 0.03124909893025 0 0 0.158905452553271 0.0575242928404602 0 0 0 0.408581067443269 0
Phoxinus_phoxinus.COX1 0 0.316251264053298 0.00645410742965915 0.0176075188864434 0.0132056391648326 0.220093986080543 0.123252632205104 0.00499672833263934 0.0233180655523169 0.022901671524597 0.238177383855809 0.0137410029147582
Plecotus_macrobullaris.COX1 0 0.204588099123646 0.0120345940660968 0.00997850451836462 0 0.528860739473325 0.0781817266838726 0 0 0 0.166356336134695 0
Procyon_lotor.COX1 0 0.12478717552453 0.083191450349687 0 0 0.448306572019803 0.104670351258611 0 0 0 0.239044450847369 0
Psenopsis_anomala.COX1 0.0549404811454258 0.144843086656123 0.084908016315658 0.0860179250256666 0.0430089625128333 0.27095646383085 0.0409556313993174 0.0102389078498294 0.0102389078498294 0.0169261078276312 0.224270928716113 0.0126945808707234
Pseudopleuronectes_yokohamae.COX1 0 0.202523743701788 0.0337539572836313 0.0388817050876176 0 0.174967672894279 0.199937575244125 0.0105230302760066 0.0210460605520132 0.0530610424934231 0.238774691220404 0.0265305212467116
Ptychobarbus_kaznakovi.COX1 0.0456686291000841 0.274011774600505 0.0456686291000841 0.0160732641809177 0.0096439585085506 0.186449864498645 0.125707877768433 0.0106532099803757 0.0127838519764508 0.0273338940285955 0.239930847584338 0.00607419867302121
Rattus_rattus.COX1 0.143157518006532 0.50105131302286 0.143157518006532 0.0670156131168076 0 0.0335078065584038 0.0389209502080258 0 0 0.0365946405404196 0.0365946405404196 0
Rattus_tanezumi.COX1 0 0.310452862432355 0.155226431216178 0 0 0.24266590714896 0 0 0 0 0.291654799202506 0
Rhynchocypris_lagowskii.COX1 0.0321284587971435 0.25060197861772 0.0449798423160009 0.00795299750952846 0.00397649875476423 0.23461342653109 0.103526562736492 0.00156858428388624 0.00470575285165871 0.0146951580279868 0.29022937105274 0.0110213685209901
Rodentia_sp.COX1 0.221880552728276 0.0336182655648904 0.107578449807649 0.0624148222264392 0.00346749012369107 0.280866700018976 0.0185967878275571 0.00253592561284869 0.00084530853761623 0.040911208101161 0.227284489450894 0
Salmo_salar.COX1 0.0551194442875699 0.151578471790817 0.0757892358954086 0.00508273564127181 0 0.233805839498503 0.0508273564127181 0.00564748404585757 0.00564748404585757 0.0141187101146439 0.39532388321003 0.00705935505732196
Schizopygopsis_malacanthus.COX1 0.0241414220076318 0.193131376061054 0.0241414220076318 0.00833268437037614 0 0.141655634296394 0.28483762946811 0.00791215637411417 0.00395607818705708 0.0207927731485087 0.291098824079122 0
Schizopygopsis_younghusbandi.COX1 0.0885439221826177 0.295146407275392 0.0147573203637696 0.0417069189513308 0 0.218961324494487 0.116925946900296 0 0 0.00829474666044838 0.215663413171658 0
Schizothorax_esocinus.COX1 0.103438901726247 0.034479633908749 0.0689592678174981 0.0183498708712791 0 0.146798966970232 0.294957183634634 0 0 0.0158579130986362 0.317158261972724 0
Schizothorax_plagiostomus.COX1 0.0731348523093897 0.234031527390047 0.0585078818475117 0.0231189715986025 0.0154126477324017 0.208070744387422 0.164524163755203 0.00865916651343174 0 0.0207619397870313 0.193778104678959 0
Schizothorax_waltoni.COX1 0.0368042847578665 0.21031019861638 0.0630930595849141 0.061950457487168 0.00929256862307521 0.216826601205088 0.149109573755858 0.0119973220263334 0.00685561258647623 0.0188083017183664 0.20420441865655 0.0107476009819237
Scomberomorus_munroi.COX1 0.0896392604371278 0.116531038568266 0.0717114083497022 0.0491067252829483 0.0163689084276494 0.332834471362205 0.0230100084182958 0.00383500140304929 0 0.0345306020640414 0.255526455273906 0.00690612041280828
Siniperca_chuatsi.COX1 0 0.0396462999202725 0.0396462999202725 0.0739291150250054 0.0123215191708342 0.665362035225049 0.12401246647822 0 0.0128288758425745 0.016126694208886 0 0.016126694208886
Siniperca_scherzeri.COX1 0.0285158993287495 0.235256169462183 0.0427738489931242 0.0314965130902024 0.00899900374005782 0.359960149602313 0.0605105423900439 0 0.00155155236897549 0.0173202240768263 0.207842688921916 0.00577340802560878
Squaliobarbus_curriculus.COX1 0.05373151211787 0.223881300491125 0.01791050403929 0.016817020634786 0 0.445651046821828 0.120895902265207 0.0016119453635361 0.0016119453635361 0.00453418549626236 0.108820451910297 0.00453418549626236
Steatomys_sp.COX1 0.0556871928676138 0.222748771470455 0.0556871928676138 0.038390972036547 0.038390972036547 0.345518748328923 0.00597438757917446 0.000663820842130496 0 0.00764315941841918 0.229294782552575 0
Sus_scrofa.COX1 0.0195086475687333 0.360909980021567 0.00975432378436667 0.0103820979862742 0.0103820979862742 0.235327554355549 0.0956289862825903 0.00441364552073494 0 0.00818363440302937 0.245509032090881 0
Tamias_quadrivittatus.COX1 0.0614327835920034 0 0.0307163917960017 0.0558921686161423 0 0.484398794673233 0.0439685059780319 0.00191167417295791 0 0.0378446683731329 0.283835012798497 0
Tamias_umbrinus.COX1 0 0.263755458515284 0.0439592430858806 0 0 0.489582033686837 0.0345186109378249 0 0 0.0140153878145144 0.154169265959659 0
Tarentola_mauritanica.COX1 0.00984640987414624 0.226467427105364 0.0738480740560968 0.00640536698679055 0 0.153728807682973 0.118494955448462 0.00382241791769233 0.00382241791769233 0.0546493083243768 0.336303435842319 0.012611378844087
Triplophysa_yarkandensis.COX1 0 0.3464 0.0769777777777778 0.0567111111111111 0.0283555555555556 0.170133333333333 0.0312888888888889 0.0156444444444444 0.0156444444444444 0.0369777777777778 0.221866666666667 0
Abbottina_rivularis.COX2 0 0.0836917782966695 0.0836917782966695 0.0270369915202163 0.0135184957601081 0.189258940641514 0.175740444881406 0.00675924788005407 0 0.0442423497603539 0.353938798082831 0.022121174880177
Acipenser_schrenckii.COX2 0.104857363145721 0.314572089437163 0.104857363145721 0 0 0.15497301464919 0.194294525828836 0 0 0 0.126445643793369 0
Alouatta_seniculus.COX2 0 0.291146236321432 0.0485243727202387 0 0.0242069194208025 0.29048303304963 0.00276334696584503 0 0 0.031170553774732 0.31170553774732 0
Aotus_lemurinus.COX2 0.0686037126715093 0.102905569007264 0.0686037126715093 0.101694915254237 0 0.279661016949153 0.0367231638418079 0 0 0 0.34180790960452 0
Automolus_rubiginosus.COX2 0.0134712324004867 0.202068486007301 0.0269424648009734 0.0198736890897503 0 0.457094849064256 0.0259574714641636 0.000811170983255113 0 0 0.253780636189814 0
Avahi_laniger.COX2 0 0.193103448275862 0.0482758620689655 0 0 0.292965517241379 0.0482758620689655 0.00689655172413793 0 0.0342068965517241 0.376275862068966 0
Basileuterus_rivularis.COX2 0.029263220439691 0.175579322638146 0.0877896613190731 0.0365418894830659 0.0121806298276887 0.231431966726084 0.0207961972667855 0 0 0.228609625668449 0.152406417112299 0.0254010695187166
Branchiostoma_floridae.COX2 0.0344205793065668 0.154892606879551 0.0172102896532834 0.026431718061674 0.026431718061674 0.462555066079295 0.135308484170642 0.0112757070142202 0 0.00328684576932734 0.128186985003766 0
Canis_aureus.COX2 0 0.18467583497053 0.0923379174852652 0 0 0.217419777341192 0.045841519318926 0 0 0 0.459724950884086 0
Carassius_auratus.COX2 0.0118741621674804 0.332476540689452 0.106867459507324 0.00462422058516068 0.00462422058516068 0.184968823406427 0.0420422821020526 0.00195545498149082 0 0.0525574645496919 0.25800937142576 0
Carassius_auratus_auratus.COX2 0 0.335053925888623 0.167526962944312 0 0 0.207855973813421 0.0302152838977716 0 0 0.086449284485291 0.172898568970582 0
Carassius_gibelio.COX2 0 0.499299229152067 0.166433076384022 0 0 0.189208128941836 0.0119131044148563 0 0 0 0.133146461107218 0
Cebus_capucinus.COX2 0 0.31470141765508 0.0185118480973577 0.0159261069802146 0 0.238891604703219 0.0461059510638845 0 0 0.0121954357166748 0.35366763578357 0
Cercopithecus_mitis.COX2 0.0338604651162791 0.203162790697674 0.0169302325581395 0.0295193798449612 0 0.199255813953488 0.0484961240310078 0.00210852713178295 0 0.0133333333333333 0.453333333333333 0
Cheirogaleus_crossleyi.COX2 0.0684371338647798 0.205311401594339 0.0228123779549266 0.0285327023363735 0.00951090077879115 0.275816122584943 0.0144731098807691 0 0 0.0288543270003905 0.346251924004687 0
Cheirogaleus_medius.COX2 0.0394790194753333 0.131596731584444 0.0328991828961111 0.0244209620937519 0.00488419241875038 0.37608281624378 0.0094366283713215 0.000589789273207594 0 0.0216256066842784 0.358985070959022 0
