Species,Class,Taxonomy,NeutralA,NeutralT,NeutralG,NeutralC,FrA,FrT,FrG,FrC,GhAhSkew,Passeriformes
Gallirallus_philippensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Gallirallus,838,216,71,753,0.446219382321619,0.115015974440895,0.0378061767838126,0.400958466453674,0.554179566563467,0
Pseudopodoces_humilis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Paridae_Pseudopodoces,766,238,87,832,0.398335933437337,0.123764950598024,0.0452418096723869,0.432657306292252,0.555140186915888,1
Aquila_chrysaetos,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Aquila,771,244,89,857,0.393166751657318,0.124426313105558,0.0453850076491586,0.437021927587965,0.556766575840145,0
Cecropis_daurica,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Cecropis,818,218,107,775,0.426485922836288,0.113660062565172,0.0557872784150156,0.404066736183525,0.560926485397784,1
Ciconia_ciconia,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Ciconiiformes_Ciconiidae_Ciconia,779,237,72,843,0.40341791817711,0.122734334541688,0.0372863801139306,0.436561367167271,0.561111111111111,0
Branta_canadensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Branta,795,213,155,758,0.413846954711088,0.110879750130141,0.0806871421134826,0.394586153045289,0.561277033985582,0
Epthianura_albifrons,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Meliphagidae_Epthianura,819,217,72,773,0.435406698564593,0.115364167995747,0.0382775119617225,0.410951621477937,0.561616161616162,1
Gymnomystax_mexicanus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Gymnomystax,811,222,91,791,0.423498694516971,0.115926892950392,0.0475195822454308,0.413054830287206,0.561697926949654,1
Falco_rusticolus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Falconidae_Falco,822,223,69,797,0.430141287284144,0.116692830978545,0.0361067503924647,0.417059131344846,0.562745098039216,0
Ciconia_boyciana,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Ciconiiformes_Ciconiidae_Ciconia,782,236,69,844,0.404971517348524,0.122216468151217,0.0357327809425168,0.437079233557742,0.562962962962963,0
Falco_peregrinus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Falconidae_Falco,821,222,69,796,0.430293501048218,0.116352201257862,0.0361635220125786,0.417190775681342,0.56385068762279,0
Porphyrio_hochstetteri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Porphyrio,877,195,93,700,0.470241286863271,0.10455764075067,0.0498659517426273,0.375335120643432,0.564245810055866,0
Motacilla_cinerea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Motacillidae_Motacilla,801,219,110,790,0.4171875,0.1140625,0.0572916666666667,0.411458333333333,0.565906838453915,1
Campephilus_guatemalensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Piciformes_Picidae_Campephilus,657,279,89,1010,0.322850122850123,0.137100737100737,0.0437346437346437,0.496314496314496,0.56710628394104,0
Emberiza_cioides,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Emberizini_Emberiza,785,231,100,837,0.40194572452637,0.118279569892473,0.0512032770097286,0.428571428571429,0.567415730337079,1
Fringilla_montifringilla,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Fringillinae_Fringilla,803,222,72,807,0.421743697478992,0.116596638655462,0.0378151260504202,0.423844537815126,0.568513119533528,1
Geococcyx_californianus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Cuculiformes_Neomorphidae_Geococcyx,855,212,41,771,0.455029270888771,0.112825971261309,0.0218201170835551,0.410324640766365,0.568667344862665,0
Accipiter_virgatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Accipiter,796,227,44,826,0.420496566296883,0.119915478077126,0.02324352879028,0.436344426835711,0.568850902184236,0
Dives_dives,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Dives,817,220,88,802,0.423975090814738,0.1141670991178,0.0456668396471199,0.416190970420342,0.569471624266145,1
Lonchura_punctulata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Estrildidae_Estrildinae_Lonchura,902,192,61,700,0.486253369272237,0.103504043126685,0.0328840970350404,0.377358490566038,0.569506726457399,1
Ciconia_nigra,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Ciconiiformes_Ciconiidae_Ciconia,796,230,78,843,0.408834103749358,0.118130457113508,0.0400616332819723,0.432973805855162,0.571295433364399,0
Schoeniclus_rusticus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Schoeniclus,781,229,115,841,0.397253306205493,0.11648016276704,0.0584944048830112,0.427772126144456,0.57196261682243,1
Otus_scops,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Strigiformes_Strigidae_Otus,798,226,78,830,0.41304347826087,0.116977225672878,0.0403726708074534,0.429606625258799,0.571969696969697,0
Tachycineta_bicolor,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,832,216,75,794,0.434011476264997,0.112676056338028,0.0391236306729265,0.414188836724048,0.572277227722772,1
Molothrus_aeneus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Molothrus,814,220,81,809,0.423076923076923,0.114345114345114,0.0420997920997921,0.42047817047817,0.572400388726919,1
Nymphicus_hollandicus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Cacatuidae_Nymphicus,815,226,51,832,0.423596673596674,0.117463617463617,0.0265072765072765,0.432432432432432,0.572778827977316,0
Ardea_novaehollandiae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Ardea,818,220,60,819,0.426708398539384,0.114762649973918,0.0312989045383412,0.427230046948357,0.576515880654475,0
Gavia_stellata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gaviiformes_Gaviidae_Gavia,780,225,87,838,0.404145077720207,0.116580310880829,0.0450777202072539,0.43419689119171,0.576669802445908,0
Turdus_eunomus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Turdidae_Turdus,764,229,109,853,0.39079283887468,0.117135549872123,0.0557544757033248,0.436317135549872,0.576709796672828,1
Nisaetus_alboniger,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Nisaetus,746,238,104,887,0.377721518987342,0.120506329113924,0.0526582278481013,0.449113924050633,0.576888888888889,0
Phoenicurus_auroreus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Muscicapidae_Phoenicurus,765,228,87,851,0.396167788710513,0.118073537027447,0.0450543759709995,0.440704298291041,0.577386468952734,1
Garrulax_canorus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Leiothrichidae_Garrulax,776,224,118,840,0.39632277834525,0.114402451481103,0.0602655771195097,0.429009193054137,0.578947368421053,1
Dendrocopos_leucotos,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Piciformes_Picidae_Dendrocopos,660,272,84,1020,0.324165029469548,0.133595284872299,0.0412573673870334,0.50098231827112,0.578947368421053,0
Turdus_rufiventris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Turdidae_Turdus,737,229,128,859,0.3773681515617,0.117255504352279,0.0655401945724526,0.439836149513569,0.579044117647059,1
Oreotrochilus_melanogaster,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Oreotrochilus,801,219,83,823,0.41588785046729,0.113707165109034,0.0430944963655244,0.427310488058152,0.579654510556622,0
Schoeniclus_aureolus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Schoeniclus,788,225,102,846,0.401835798062213,0.114737378888322,0.0520142784293728,0.431412544620092,0.579831932773109,1
Falco_columbarius,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Falconidae_Falco,816,214,66,808,0.428571428571429,0.112394957983193,0.0346638655462185,0.42436974789916,0.581213307240705,0
Emberiza_rutila,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Emberizini_Emberiza,789,224,105,847,0.401526717557252,0.113994910941476,0.0534351145038168,0.431043256997455,0.581699346405229,1
Bucorvus_leadbeateri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Bucerotiformes_Bucorvidae_Bucorvus,762,223,115,848,0.391170431211499,0.114476386036961,0.0590349075975359,0.435318275154004,0.583566760037348,0
Emberiza_pusilla,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Emberizini_Emberiza,786,222,121,846,0.397974683544304,0.112405063291139,0.0612658227848101,0.428354430379747,0.584269662921348,1
Progne_chalybea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Progne,811,207,114,790,0.421956295525494,0.107700312174818,0.0593132154006243,0.411030176899063,0.584754262788365,1
Tachycineta_euchrysea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,817,208,73,795,0.431590068674062,0.109878499735869,0.0385631273111463,0.419968304278922,0.585244267198405,1
Porphyrio_porphyrio,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Porphyrio,882,185,87,708,0.473684210526316,0.0993555316863588,0.0467239527389903,0.380236305048335,0.585666293393057,0
Anthus_novaeseelandiae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Motacillidae_Anthus,757,226,94,866,0.389603705609882,0.116314976839938,0.0483787956767885,0.445702521873392,0.586080586080586,1
Tachybaptus_ruficollis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Podicipediformes_Podicipedidae_Tachybaptus,861,197,59,756,0.459690336358783,0.105178857447944,0.0315002669514148,0.403630539241858,0.586568730325289,0
Schoeniclus_spodocephala,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Schoeniclus,790,215,122,833,0.403061224489796,0.10969387755102,0.0622448979591837,0.425,0.58969465648855,1
Tachycineta_albiventer,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,820,209,72,810,0.429094714809001,0.109366823652538,0.0376766091051805,0.423861852433281,0.589793915603533,1
Eudyptula_minor,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Sphenisciformes_Spheniscidae_Eudyptula,804,219,57,849,0.416796267496112,0.11353032659409,0.0295489891135303,0.440124416796268,0.589887640449438,0
Taeniopygia_guttata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Estrildidae_Estrildinae_Taeniopygia,876,188,84,730,0.466453674121406,0.10010649627263,0.0447284345047923,0.388711395101171,0.59041394335512,1
Anser_fabalis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Anser,811,194,147,754,0.425498426023085,0.101783840503673,0.0771248688352571,0.395592864637985,0.590717299578059,0
Cyanoptila_cyanomelana,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Muscicapidae_Cyanoptila,791,207,104,807,0.41435306443164,0.108433734939759,0.0544787847040335,0.422734415924568,0.591715976331361,1
Turdus_hortulorum,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Turdidae_Turdus,739,220,123,863,0.379948586118252,0.113110539845758,0.0632390745501285,0.443701799485861,0.593721144967682,1
Melopsittacus_undulatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittaculidae_Melopsittacus,854,209,31,823,0.445487741262389,0.109024517475222,0.0161711006781429,0.429316640584246,0.594961240310077,0
Lonchura_striata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Estrildidae_Estrildinae_Lonchura,896,181,60,713,0.484324324324324,0.0978378378378378,0.0324324324324324,0.385405405405405,0.595078299776286,1
Cygnus_olor,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Cygnus,787,194,204,766,0.403382880574065,0.0994361865709892,0.10456176319836,0.392619169656586,0.595833333333333,0
Anser_anser,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Anser,803,195,154,771,0.417576703068123,0.101404056162246,0.0800832033281331,0.400936037441498,0.596273291925466,0
Tachycineta_leucorrhoa,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,821,203,77,803,0.431197478991597,0.106617647058824,0.0404411764705882,0.421743697478992,0.596421471172962,1
Chaetura_pelagica,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Apodiformes_Apodidae_Chaetura,825,208,55,830,0.430135557872784,0.10844629822732,0.0286757038581856,0.43274244004171,0.599229287090559,0
Passer_montanus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Passer,800,184,194,736,0.417972831765935,0.0961337513061651,0.101358411703239,0.38453500522466,0.6,1
Netta_rufina,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Netta,774,204,176,817,0.392694063926941,0.103500761035008,0.0892947742262811,0.414510400811771,0.600391772771792,0
Sturnus_cineraceus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sturnidae_Sturnus,806,193,126,773,0.424657534246575,0.101685985247629,0.0663856691253951,0.4072708113804,0.600414078674948,1
Aptenodytes_forsteri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Sphenisciformes_Spheniscidae_Aptenodytes,801,213,86,857,0.40929994890138,0.108840061318344,0.0439448134900358,0.43791517629024,0.601869158878505,0
Sturnus_vulgaris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sturnidae_Sturnus,772,204,137,821,0.399172699069286,0.105480868665977,0.0708376421923475,0.424508790072389,0.601951219512195,1
Anser_cygnoides,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Anser,806,191,148,775,0.419791666666667,0.0994791666666667,0.0770833333333333,0.403645833333333,0.604554865424431,0
Tachycineta_albilinea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,804,199,92,810,0.422047244094488,0.104461942257218,0.0482939632545932,0.425196850393701,0.605550049554014,1
Padda_oryzivora,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Padda,927,167,61,681,0.504901960784314,0.090958605664488,0.0332244008714597,0.370915032679739,0.606132075471698,1
Calliope_calliope,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Muscicapidae_Calliope,756,211,104,861,0.391304347826087,0.109213250517598,0.0538302277432712,0.445652173913043,0.60634328358209,1
Halcyon_pileata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Coraciiformes_Alcedinidae_Halcyon,776,208,71,859,0.405433646812957,0.108672936259143,0.0370950888192267,0.448798328108673,0.610121836925961,0
Gracula_religiosa,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sturnidae_Gracula,766,211,93,876,0.393627954779034,0.108427543679342,0.0477903391572456,0.450154162384378,0.611775528978841,1
Tachycineta_meyeni,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,815,197,71,818,0.42872172540768,0.103629668595476,0.0373487638085218,0.430299842188322,0.611822660098522,1
Anser_albifrons,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Anser,804,184,153,782,0.418096723868955,0.0956838273530941,0.0795631825273011,0.40665626625065,0.619047619047619,0
Garrulax_sannio,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Leiothrichidae_Garrulax,789,198,128,843,0.402962206332993,0.101123595505618,0.0653728294177732,0.430541368743616,0.619596541786744,1
Phaethon_rubricauda,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Phaethontidae_Phaethon,748,208,134,888,0.378159757330637,0.1051567239636,0.0677451971688574,0.448938321536906,0.62043795620438,0
Spilornis_cheela,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Spilornis,774,209,86,893,0.394495412844037,0.106523955147808,0.0438328236493374,0.455147808358818,0.620689655172414,0
Sturnus_nigricollis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sturnidae_Sturnus,831,183,90,783,0.440381558028617,0.0969793322734499,0.0476947535771065,0.414944356120827,0.62111801242236,1
Ninox_scutulata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Strigiformes_Strigidae_Ninox,821,195,75,835,0.426272066458982,0.101246105919003,0.0389408099688473,0.433541017653167,0.621359223300971,0
Bycanistes_brevis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Bucerotiformes_Bucerotidae_Bycanistes,758,209,85,908,0.386734693877551,0.106632653061224,0.0433673469387755,0.463265306122449,0.625783348254252,0
Acrocephalus_scirpaceus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sylviidae_Acrocephalinae_Acrocephalus,801,176,197,768,0.412461380020597,0.0906282183316169,0.101441812564367,0.395468589083419,0.627118644067797,1
